ID,Chinese,English,MathA,MathB,Society,Nature
17849868,15,1,9,null,2,null
17850355,12,3,4,null,10,null
17850378,13,10,14,null,14,null
17850422,14,4,13,null,15,null
17850778,15,14,13,null,9,null
17850924,14,9,4,null,10,null
17850945,4,1,9,null,2,null
17850983,12,2,9,null,15,null
17851172,13,14,4,null,15,null
17851311,5,5,5,null,11,null
17851487,2,13,15,null,12,null
17851760,2,12,9,null,5,null
17851842,6,11,8,null,10,null
17851848,2,13,15,null,10,null
17852106,10,1,11,null,1,null
17852217,1,13,9,null,3,null
17852398,7,14,13,null,3,null
17852576,8,15,6,null,12,null
17852823,6,14,5,null,1,null
17853467,4,9,4,null,15,null
17854267,13,10,14,null,4,null
17854391,8,1,12,null,8,null
17854435,14,7,15,null,13,null
17854457,14,14,9,null,3,null
17854590,5,14,11,null,8,null
17855212,3,3,2,null,13,null
17855269,15,14,15,null,2,null
17855336,2,6,12,null,12,null
17855447,4,12,12,null,9,null
17855619,12,2,9,null,5,null
17855807,14,12,15,null,10,null
17855822,11,7,5,null,15,null
17855873,14,8,13,null,11,null
17856114,7,15,1,null,13,null
17856185,10,1,11,null,12,null
17856278,4,1,5,null,9,null
17856479,14,15,1,null,4,null
17856716,15,3,2,null,9,null
17856744,13,5,15,null,1,null
17856758,11,15,4,null,8,null
17856882,14,12,1,null,13,null
17856920,15,12,5,null,14,null
17857023,13,1,10,null,7,null
17857058,15,12,3,null,8,null
17857138,1,11,13,null,7,null
17857309,2,1,2,null,15,null
17857420,15,13,14,null,11,null
17857549,12,12,8,null,12,null
17857787,6,1,2,null,1,null
17857824,7,1,4,null,12,null
17858187,8,8,14,null,2,null
17858487,15,15,1,null,1,null
17858604,13,12,15,null,5,null
17858733,2,1,1,null,7,null
17859290,15,12,13,null,2,null
17859329,14,2,8,null,10,null
17859665,9,10,14,null,14,null
17859826,2,4,15,null,13,null
17859827,6,1,12,null,11,null
17860396,12,5,15,null,15,null
17860477,9,13,12,null,15,null
17860554,11,6,5,null,13,null
17860852,9,3,15,null,6,null
17860998,15,13,12,null,15,null
17861061,12,14,9,null,13,null
17861066,2,15,13,null,15,null
17861665,2,13,6,null,10,null
17861905,2,9,15,null,12,null
17862099,10,13,12,null,11,null
17862181,14,12,14,null,15,null
17862646,11,9,12,null,4,null
17862677,3,4,13,null,11,null
17862715,12,9,11,null,2,null
17863007,14,15,14,null,13,null
17863074,8,3,13,null,14,null
17863172,11,12,1,null,14,null
17863176,13,12,2,null,11,null
17863254,4,15,11,null,1,null
17863732,5,12,9,null,13,null
17863739,1,4,4,null,3,null
17863795,12,3,2,null,5,null
17863837,15,1,4,null,15,null
17863858,14,2,9,null,12,null
17863971,14,4,13,null,14,null
17864289,3,5,12,null,14,null
17864687,5,9,8,null,6,null
17864694,9,9,10,null,11,null
17864801,1,2,12,null,8,null
17864833,13,3,11,null,5,null
17864911,4,2,14,null,13,null
17865878,13,5,1,null,5,null
17866105,14,1,6,null,4,null
17866153,13,3,8,null,12,null
17866193,9,3,11,null,9,null
17866490,13,12,14,null,5,null
17866669,4,3,14,null,10,null
17866908,5,7,12,null,2,null
17867011,1,2,1,null,10,null
17867262,15,3,4,null,7,null
17867512,15,3,13,null,13,null
17867680,6,10,4,null,4,null
17867936,13,3,3,null,11,null
17868181,5,12,1,null,15,null
17868335,14,2,4,null,8,null
17868571,13,3,13,null,9,null
17868627,11,13,15,null,7,null
17868700,12,14,12,null,9,null
17868776,9,14,11,null,7,null
17868840,13,11,14,null,5,null
17868952,12,15,8,null,4,null
17869144,4,4,2,null,6,null
17869258,14,11,12,null,9,null
17869265,12,15,4,null,3,null
17869450,14,13,4,null,14,null
17869492,2,12,3,null,4,null
17869590,12,3,14,null,15,null
17869606,2,13,14,null,2,null
17869691,15,14,4,null,12,null
17869845,2,1,15,null,9,null
17869942,15,6,12,null,10,null
17869981,9,1,15,null,4,null
17870023,12,6,15,null,4,null
17870185,11,15,7,null,12,null
17870377,9,9,13,null,3,null
17870528,13,13,5,null,6,null
17870542,13,15,11,null,5,null
17870576,13,11,14,null,15,null
17870790,2,8,2,null,10,null
17871190,1,14,2,null,3,null
17871212,2,14,10,null,9,null
17871256,2,11,13,null,9,null
17871263,6,2,12,null,11,null
17871309,13,13,10,null,5,null
17871437,11,5,11,null,10,null
17871748,14,13,10,null,13,null
17871750,15,5,15,null,9,null
17871777,11,9,1,null,13,null
17871844,6,3,10,null,15,null
17872096,2,14,6,null,15,null
17872223,10,15,5,null,5,null
17872894,14,9,10,null,14,null
17873034,12,7,8,null,1,null
17873087,15,1,11,null,4,null
17873102,13,14,9,null,2,null
17873451,14,10,13,null,3,null
17873510,7,13,10,null,11,null
17873616,2,14,2,null,11,null
17873913,14,3,8,null,15,null
17874078,13,11,2,null,4,null
17874142,4,13,6,null,5,null
17874160,12,15,4,null,14,null
17874292,13,10,11,null,2,null
17874483,6,14,11,null,13,null
17874632,1,3,3,null,13,null
17874672,15,12,12,null,1,null
17874838,14,13,5,null,8,null
17874893,13,15,2,null,5,null
17874958,9,14,14,null,1,null
17874977,14,14,15,null,15,null
17875382,14,15,4,null,14,null
17875551,14,4,14,null,13,null
17875819,10,13,14,null,15,null
17875859,14,4,5,null,11,null
17876050,2,13,3,null,13,null
17876587,13,4,10,null,13,null
17876650,15,13,13,null,12,null
17876803,5,4,2,null,2,null
17876940,2,15,3,null,15,null
17876959,4,11,14,null,11,null
17877062,12,1,12,null,12,null
17877091,3,14,13,null,10,null
17877214,13,12,15,null,13,null
17877255,1,9,3,null,15,null
17877820,13,14,10,null,4,null
17877906,2,9,14,null,15,null
17878097,5,13,8,null,8,null
17878729,12,4,7,null,3,null
17878798,15,11,2,null,3,null
17878898,6,4,7,null,13,null
17879173,11,14,3,null,7,null
17879574,5,3,2,null,13,null
17879696,1,14,2,null,7,null
17879811,13,2,12,null,12,null
17880198,2,5,11,null,2,null
17880223,13,13,14,null,3,null
17881074,2,10,3,null,12,null
17881094,4,13,1,null,2,null
17881270,13,1,7,null,15,null
17881518,2,12,15,null,15,null
17881573,4,13,13,null,10,null
17881636,15,11,14,null,7,null
17881714,2,1,7,null,1,null
17881897,13,2,5,null,14,null
17882058,12,1,14,null,7,null
17882286,14,14,3,null,10,null
17882360,14,11,11,null,12,null
17882663,13,4,6,null,1,null
17882674,14,2,10,null,15,null
17883214,8,3,3,null,13,null
17883286,4,1,13,null,8,null
17883461,12,2,14,null,11,null
17883516,13,5,5,null,15,null
17883951,4,2,3,null,14,null
17884042,15,6,4,null,4,null
17884256,12,10,12,null,8,null
17884360,14,13,4,null,4,null
17884426,9,5,10,null,2,null
17884629,4,1,2,null,12,null
17884821,9,10,1,null,13,null
17885227,8,13,9,null,6,null
17885620,15,2,13,null,7,null
17886188,12,4,4,null,4,null
17886224,10,5,4,null,12,null
17886343,12,7,15,null,15,null
17886583,14,14,14,null,15,null
17886936,14,3,12,null,4,null
17887004,14,4,13,null,6,null
17887256,13,14,9,null,14,null
17887330,15,5,4,null,3,null
17887337,5,1,12,null,14,null
17887347,13,13,15,null,12,null
17887439,3,13,8,null,8,null
17887603,13,14,9,null,7,null
17887699,2,3,1,null,10,null
17888510,9,14,15,null,1,null
17888650,14,1,14,null,15,null
17888702,9,3,15,null,12,null
17888760,15,11,13,null,1,null
17888925,14,13,14,null,3,null
17888957,15,7,3,null,2,null
17889492,10,9,9,null,14,null
17889519,2,4,5,null,15,null
17889523,15,15,4,null,4,null
17889832,14,11,11,null,3,null
17889923,15,2,12,null,14,null
17890957,12,3,3,null,12,null
17890980,2,12,10,null,2,null
17891081,13,14,4,null,11,null
17891615,10,15,4,null,14,null
17892089,4,11,11,null,7,null
17892128,12,9,15,null,11,null
17892198,15,15,1,null,11,null
17892356,14,2,13,null,12,null
17892492,12,12,13,null,13,null
17892520,14,13,4,null,5,null
17892597,2,15,3,null,13,null
17892616,10,13,10,null,5,null
17893012,2,12,3,null,4,null
17893126,14,6,10,null,11,null
17893282,4,15,14,null,4,null
17893284,10,3,14,null,9,null
17893527,6,4,12,null,4,null
17894199,11,1,12,null,4,null
17894258,2,4,6,null,15,null
17894313,10,15,2,null,5,null
17894471,10,10,1,null,5,null
17894578,2,10,12,null,4,null
17894641,3,4,2,null,11,null
17894651,2,1,11,null,15,null
17894690,2,12,3,null,1,null
17894699,12,15,11,null,1,null
17894853,15,1,14,null,15,null
17894896,8,11,12,null,15,null
17895129,2,2,5,null,14,null
17895371,11,15,10,null,5,null
17895509,13,8,11,null,5,null
17895534,1,4,2,null,6,null
17895692,15,2,13,null,4,null
17896125,10,15,15,null,11,null
17896213,9,12,1,null,11,null
17896253,3,13,1,null,14,null
17897147,1,8,12,null,12,null
17897214,15,15,14,null,10,null
17897419,2,14,10,null,6,null
17897717,1,14,15,null,14,null
17897765,12,4,15,null,14,null
17897798,14,12,10,null,15,null
17897830,15,3,10,null,15,null
17897972,13,15,14,null,1,null
17897994,1,4,4,null,1,null
17898766,15,15,3,null,13,null
17898999,14,13,11,null,2,null
17899076,2,13,3,null,5,null
17899132,14,2,6,null,13,null
17899386,15,2,3,null,12,null
17899702,5,4,15,null,13,null
17899740,10,13,13,null,7,null
17900137,11,10,5,null,10,null
17900209,1,14,8,null,11,null
17900258,12,6,1,null,12,null
17900272,13,14,4,null,11,null
17900295,7,5,4,null,14,null
17900381,6,5,9,null,12,null
17900525,15,4,4,null,13,null
17900666,2,12,7,null,7,null
17900763,11,11,12,null,7,null
17901150,12,14,9,null,4,null
17901170,15,14,2,null,12,null
17901610,14,1,12,null,10,null
17901697,1,9,10,null,11,null
17901748,4,11,13,null,5,null
17901957,6,11,12,null,4,null
17902316,14,1,3,null,15,null
17902456,14,4,13,null,4,null
17902641,5,4,15,null,14,null
17902870,14,2,14,null,10,null
17902980,12,12,3,null,15,null
17902981,4,11,15,null,8,null
17903600,10,1,11,null,4,null
17903892,9,7,2,null,7,null
17903907,12,4,2,null,4,null
17904080,12,13,10,null,14,null
17904146,12,1,15,null,3,null
17904289,11,1,4,null,12,null
17904503,15,12,2,null,7,null
17904702,9,10,15,null,12,null
17904928,1,13,10,null,2,null
17905261,12,6,14,null,15,null
17905331,4,15,2,null,1,null
17905346,13,2,14,null,2,null
17905739,3,11,2,null,4,null
17905745,11,10,3,null,15,null
17905817,11,15,3,null,12,null
17905873,5,2,14,null,15,null
17906017,12,14,2,null,12,null
17906151,2,14,12,null,1,null
17906216,4,13,2,null,3,null
17906262,8,8,1,null,3,null
17906375,12,15,12,null,13,null
17906416,4,12,15,null,15,null
17906486,9,10,3,null,4,null
17906629,13,15,14,null,4,null
17906914,2,3,2,null,15,null
17907743,5,12,12,null,3,null
17907767,12,14,2,null,12,null
17908083,10,9,15,null,4,null
17908525,12,11,13,null,2,null
17908628,15,11,13,null,10,null
17908634,2,14,14,null,15,null
17908835,7,9,1,null,15,null
17909226,3,7,7,null,4,null
17909723,12,13,13,null,15,null
17910407,3,14,3,null,1,null
17910586,2,2,13,null,2,null
17910614,8,12,9,null,8,null
17910627,10,10,5,null,14,null
17911142,1,13,12,null,13,null
17911619,9,2,14,null,3,null
17911833,13,11,12,null,2,null
17912012,14,14,4,null,15,null
17912118,13,13,5,null,6,null
17912142,12,3,4,null,12,null
17912245,12,3,15,null,14,null
17912574,5,2,6,null,2,null
17912614,2,14,14,null,14,null
17912653,5,14,1,null,15,null
17912829,12,15,5,null,2,null
17913360,14,12,9,null,5,null
17913518,9,9,4,null,4,null
17913909,3,9,9,null,13,null
17914016,10,5,6,null,13,null
17914066,15,15,2,null,5,null
17914142,4,12,12,null,13,null
17914252,11,12,6,null,5,null
17914385,15,3,13,null,15,null
17914489,4,9,9,null,4,null
17914505,15,2,15,null,11,null
17914740,9,4,11,null,3,null
17914937,8,11,3,null,7,null
17915085,2,15,15,null,15,null
17915341,2,14,4,null,1,null
17915406,15,4,5,null,9,null
17915535,11,13,15,null,5,null
17915632,12,14,9,null,4,null
17915637,5,4,1,null,15,null
17915776,14,9,11,null,14,null
17915901,8,11,12,null,8,null
17915915,3,11,4,null,13,null
17915968,14,14,2,null,14,null
17916589,5,11,2,null,10,null
17916745,1,13,2,null,3,null
17916787,1,3,3,null,15,null
17916900,13,12,9,null,5,null
17916957,14,8,12,null,13,null
17916980,5,9,1,null,13,null
17916998,5,12,9,null,15,null
17917024,2,2,3,null,1,null
17917036,12,11,15,null,12,null
17917434,13,13,4,null,4,null
17917472,15,1,12,null,13,null
17917623,12,4,2,null,13,null
17917959,12,13,13,null,5,null
17918170,9,10,12,null,12,null
17918522,15,14,2,null,4,null
17919021,14,2,6,null,6,null
17919145,1,10,15,null,11,null
17919161,13,1,15,null,5,null
17919204,8,9,14,null,14,null
17919221,4,3,4,null,2,null
17919222,2,15,4,null,2,null
17919314,2,15,15,null,2,null
17919332,13,13,7,null,7,null
17919401,10,1,2,null,8,null
17919559,15,1,3,null,9,null
17919657,13,12,5,null,12,null
17919669,1,12,14,null,1,null
17919810,9,12,7,null,10,null
17919884,15,2,8,null,4,null
17920113,1,1,9,null,2,null
17920172,11,3,13,null,15,null
17920192,8,10,5,null,1,null
17920243,14,7,9,null,4,null
17920268,3,15,1,null,12,null
17920361,1,3,4,null,5,null
17920510,14,6,13,null,7,null
17920539,4,8,14,null,4,null
17920601,13,12,2,null,15,null
17920940,6,5,6,null,15,null
17921137,13,13,13,null,14,null
17921187,15,11,12,null,4,null
17921484,1,2,15,null,4,null
17921499,13,2,8,null,15,null
17921502,1,12,13,null,4,null
17921537,7,4,11,null,11,null
17921637,5,5,14,null,9,null
17921872,10,2,12,null,15,null
17922686,10,2,14,null,13,null
17922724,13,12,6,null,3,null
17922871,14,14,14,null,7,null
17922953,13,15,12,null,3,null
17922965,12,8,7,null,4,null
17922997,13,10,15,null,10,null
17923201,3,14,14,null,4,null
17923650,6,4,8,null,13,null
17923693,13,3,9,null,4,null
17923960,15,10,8,null,15,null
17924156,12,10,11,null,4,null
17924370,9,14,9,null,15,null
17924461,2,3,15,null,15,null
17925050,15,2,2,null,3,null
17925233,2,13,1,null,12,null
17925274,13,14,13,null,2,null
17925423,15,2,8,null,11,null
17925565,2,4,15,null,2,null
17926493,1,5,9,null,3,null
17927006,9,5,10,null,13,null
17927021,8,12,11,null,15,null
17927087,8,10,13,null,11,null
17927182,1,5,8,null,12,null
17927362,2,15,10,null,14,null
17927439,7,3,12,null,15,null
17927501,6,1,9,null,6,null
17927604,1,11,1,null,13,null
17927729,5,7,15,null,12,null
17927854,14,1,14,null,11,null
17927978,14,11,13,null,10,null
17928349,5,7,4,null,2,null
17928447,8,10,12,null,15,null
17928696,1,9,11,null,8,null
17928728,2,13,13,null,2,null
17928793,8,13,11,null,6,null
17928900,12,6,1,null,12,null
17928905,12,2,12,null,12,null
17929096,12,8,9,null,4,null
17929106,2,2,5,null,9,null
17929116,4,14,15,null,3,null
17929541,10,2,12,null,10,null
17929730,12,14,12,null,2,null
17930453,2,14,4,null,3,null
17930550,12,2,11,null,15,null
17930553,1,1,2,null,4,null
17930718,6,14,4,null,14,null
17930835,5,14,4,null,3,null
17931290,9,3,12,null,14,null
17931362,9,14,3,null,14,null
17931471,15,9,3,null,14,null
17931739,5,12,15,null,11,null
17931762,2,11,15,null,9,null
17931913,11,11,1,null,13,null
17932193,11,4,15,null,9,null
17932450,14,11,2,null,3,null
17932513,1,11,9,null,13,null
17932631,2,9,15,null,1,null
17933283,15,14,12,null,7,null
17933600,14,3,13,null,12,null
17933615,12,4,8,null,12,null
17933642,15,1,3,null,8,null
17933811,7,3,13,null,10,null
17933921,11,11,12,null,14,null
17934052,9,12,15,null,5,null
17934138,15,5,12,null,11,null
17934202,13,4,10,null,11,null
17934369,8,12,15,null,3,null
17934495,15,12,4,null,15,null
17934504,2,12,9,null,3,null
17934547,9,8,1,null,12,null
17934582,15,11,8,null,13,null
17934735,13,3,12,null,7,null
17934853,4,12,14,null,12,null
17935239,1,15,15,null,14,null
17935389,4,3,14,null,5,null
17935911,1,14,8,null,14,null
17936125,10,9,2,null,14,null
17936321,12,1,10,null,8,null
17936428,14,15,13,null,14,null
17936441,2,3,14,null,3,null
17936457,4,8,11,null,10,null
17936548,10,2,9,null,2,null
17936586,2,12,14,null,3,null
17936904,9,11,2,null,14,null
17937124,7,2,13,null,8,null
17937514,2,2,15,null,10,null
17937519,9,5,12,null,14,null
17937888,15,11,10,null,12,null
17938210,2,12,14,null,2,null
17938874,15,3,14,null,3,null
17939328,14,4,1,null,3,null
17939495,12,5,1,null,5,null
17939797,13,11,14,null,15,null
17939882,11,14,3,null,14,null
17939914,3,12,11,null,12,null
17939976,2,5,10,null,7,null
17940236,3,2,8,null,12,null
17940333,11,15,12,null,4,null
17940423,12,4,15,null,14,null
17940471,2,10,2,null,11,null
17940511,2,2,14,null,5,null
17941022,3,15,15,null,13,null
17941060,1,10,12,null,15,null
17941561,13,12,10,null,15,null
17941639,11,13,15,null,11,null
17941664,14,3,10,null,5,null
17942348,10,5,5,null,11,null
17942705,14,2,2,null,3,null
17943108,14,14,10,null,11,null
17943157,14,7,12,null,4,null
17943194,2,13,12,null,12,null
17943449,5,15,13,null,4,null
17943477,8,3,8,null,5,null
17943544,1,1,12,null,2,null
17943721,14,1,3,null,15,null
17943798,13,10,2,null,14,null
17943951,13,12,2,null,8,null
17944175,11,2,1,null,8,null
17944214,3,12,13,null,2,null
17944311,6,2,11,null,12,null
17944713,10,13,8,null,2,null
17945043,15,9,2,null,1,null
17945145,12,5,4,null,13,null
17945158,3,15,12,null,7,null
17945375,12,3,12,null,2,null
17945383,12,15,5,null,2,null
17945672,8,6,1,null,13,null
17945837,10,2,11,null,11,null
17945944,12,6,6,null,4,null
17946032,13,7,1,null,15,null
17946095,13,4,13,null,13,null
17946587,5,14,3,null,15,null
17946944,3,4,13,null,14,null
17946950,15,7,12,null,12,null
17947217,9,15,1,null,3,null
17947292,12,12,14,null,12,null
17947375,2,9,12,null,11,null
17947554,3,9,8,null,14,null
17947643,1,14,14,null,1,null
17947682,13,4,2,null,4,null
17948021,11,12,10,null,15,null
17948073,12,11,4,null,5,null
17948277,15,11,2,null,14,null
17948377,10,11,13,null,4,null
17948458,13,14,8,null,14,null
17948597,2,2,6,null,9,null
17948652,5,6,12,null,1,null
17948778,14,1,10,null,4,null
17948988,9,2,15,null,15,null
17949018,10,2,2,null,15,null
17949099,13,3,15,null,4,null
17949184,12,2,14,null,13,null
17949223,14,14,14,null,7,null
17949460,3,15,12,null,4,null
17949468,14,8,1,null,2,null
17949967,13,10,2,null,2,null
17950034,15,12,11,null,4,null
17950120,3,1,15,null,2,null
17950463,13,13,6,null,10,null
17950542,3,10,4,null,15,null
17950647,15,3,8,null,13,null
17950663,10,15,4,null,13,null
17951165,14,3,2,null,8,null
17951218,12,1,2,null,9,null
17951247,4,2,7,null,15,null
17951525,2,13,4,null,2,null
17951883,15,4,12,null,9,null
17951989,4,3,9,null,10,null
17952130,12,13,4,null,14,null
17952185,10,15,12,null,12,null
17952417,13,2,15,null,11,null
17952901,10,5,2,null,7,null
17953032,10,12,8,null,1,null
17953033,9,4,11,null,10,null
17953170,2,4,1,null,9,null
17953250,7,1,7,null,14,null
17953440,10,1,4,null,1,null
17953853,15,10,1,null,3,null
17954221,5,15,1,null,8,null
17954230,3,4,1,null,3,null
17954281,8,12,12,null,11,null
17954610,15,13,5,null,2,null
17954973,14,14,2,null,13,null
17955035,5,12,8,null,1,null
17955647,5,4,14,null,15,null
17956260,8,15,12,null,11,null
17956294,13,11,1,null,5,null
17956297,15,14,8,null,14,null
17956379,4,15,1,null,15,null
17956387,4,14,14,null,5,null
17956629,9,7,14,null,12,null
17956643,15,1,3,null,12,null
17956907,11,3,4,null,12,null
17957153,15,3,14,null,11,null
17957156,12,2,9,null,9,null
17957204,15,7,12,null,2,null
17957223,3,14,12,null,5,null
